numero,variable,region,model,langue,surprisal
6,4,1,BERT,Français,9.97339365466077
6,4,2,BERT,Français,8.620818249868599
6,4,3,BERT,Français,3.8946349465848167
6,4,8,BERT,Français,13.941554856386393
6,5,1,BERT,Français,5.762739118460253
6,5,2,BERT,Français,3.4024542181932094
6,5,3,BERT,Français,2.123525208096349
6,5,4,BERT,Français,6.554909229120201
6,5,5,BERT,Français,5.508745925108985
6,5,6,BERT,Français,0.21307354894474892
6,5,7,BERT,Français,13.814196292092005
6,5,8,BERT,Français,10.253914434650552
6,6,1,BERT,Français,7.878754706204247
6,6,2,BERT,Français,4.418421727158886
6,6,3,BERT,Français,2.0281980923153133
6,6,4,BERT,Français,8.708561716646834
6,6,5,BERT,Français,5.469985826407481
6,6,6,BERT,Français,2.743033502135095
6,6,8,BERT,Français,13.580395814419784
6,7,1,BERT,Français,9.144881071289225
6,7,2,BERT,Français,9.726440988293474
6,7,3,BERT,Français,5.4748313348696165
6,7,4,BERT,Français,9.009126170585123
6,7,5,BERT,Français,2.3683650859315564
6,7,6,BERT,Français,0.09062453884132705
6,7,7,BERT,Français,14.342262436230536
6,7,8,BERT,Français,13.241218058693354
6,8,1,BERT,Français,12.188972864707507
6,8,2,BERT,Français,10.468541076858832
6,8,3,BERT,Français,4.997855079800177
6,8,4,BERT,Français,14.423483822234907
6,8,5,BERT,Français,3.46798563343407
6,8,6,BERT,Français,1.9643110235687715
6,8,8,BERT,Français,14.650597274412052
7,1,1,BERT,Français,4.766956160639025
7,1,2,BERT,Français,10.099736256118423
7,1,3,BERT,Français,1.2178320068631865
7,1,4,BERT,Français,6.39090604981449
7,1,8,BERT,Français,15.313942915573936
7,2,1,BERT,Français,6.1832962864035
7,2,2,BERT,Français,9.511228452511782
7,2,3,BERT,Français,6.3565022390735
7,2,8,BERT,Français,17.399570947620386
7,3,1,BERT,Français,8.396856567614169
7,3,2,BERT,Français,12.673669269660232
7,3,3,BERT,Français,1.8052148960897554
7,3,4,BERT,Français,8.008313384357029
7,3,8,BERT,Français,15.65729293910294
7,4,1,BERT,Français,9.213391953306262
7,4,2,BERT,Français,12.09469820620401
7,4,3,BERT,Français,6.375101045447274
7,4,8,BERT,Français,16.660114530906874
7,5,1,BERT,Français,7.509270043484575
7,5,2,BERT,Français,11.057338027773776
7,5,3,BERT,Français,3.801978584586372
7,5,4,BERT,Français,9.66777724313635
7,5,5,BERT,Français,4.060186499189092
7,5,6,BERT,Français,17.731466423318984
7,5,7,BERT,Français,16.18477200619801
7,5,8,BERT,Français,16.053375672211335
7,6,1,BERT,Français,7.903561340948677
7,6,2,BERT,Français,11.484634136169237
7,6,3,BERT,Français,2.655449567513962
7,6,4,BERT,Français,8.445168665845125
7,6,5,BERT,Français,5.065123519413744
7,6,6,BERT,Français,15.443151705276545
7,6,8,BERT,Français,17.114963632497908
7,7,1,BERT,Français,8.620921395226134
7,7,2,BERT,Français,13.734250623855432
7,7,3,BERT,Français,5.564287142631971
7,7,4,BERT,Français,12.931833318172473
7,7,5,BERT,Français,7.0750487166088725
7,7,6,BERT,Français,15.410380167390427
7,7,7,BERT,Français,17.280629249794202
7,7,8,BERT,Français,16.222151952304845
7,8,1,BERT,Français,8.567724710794073
7,8,2,BERT,Français,16.782339990194956
7,8,3,BERT,Français,4.8035628127283365
7,8,4,BERT,Français,13.383658465199916
7,8,5,BERT,Français,6.626107066744234
7,8,6,BERT,Français,13.928634861424944
7,8,8,BERT,Français,17.501771876976544
8,1,1,BERT,Français,3.7902792214856666
8,1,2,BERT,Français,5.819693502144567
8,1,3,BERT,Français,0.7090066867751904
8,1,4,BERT,Français,10.633711407190713
8,1,8,BERT,Français,16.200003836481155
8,2,1,BERT,Français,5.193620106738454
8,2,2,BERT,Français,9.900552659442729
8,2,3,BERT,Français,3.884094318362681
8,2,8,BERT,Français,16.612469334092886
8,3,1,BERT,Français,5.718194599404462
8,3,2,BERT,Français,9.061362708977091
8,3,3,BERT,Français,3.643936841143359
8,3,4,BERT,Français,11.843859353328481
8,3,8,BERT,Français,17.94099211898563
8,4,1,BERT,Français,4.353803663207862
8,4,2,BERT,Français,9.876618351368382
8,4,3,BERT,Français,4.251157429490957
8,4,8,BERT,Français,13.112795563704067
8,5,1,BERT,Français,2.9344359501709074
8,5,2,BERT,Français,7.854229828730133
8,5,3,BERT,Français,4.544632139444514
8,5,4,BERT,Français,12.72974460190693
8,5,5,BERT,Français,5.517361148545181
8,5,6,BERT,Français,7.594975818578832
8,5,7,BERT,Français,12.672960976556867
8,5,8,BERT,Français,19.98342529827075
8,6,1,BERT,Français,4.425214323209644
8,6,2,BERT,Français,7.209910371723068
8,6,3,BERT,Français,4.460581426012439
8,6,4,BERT,Français,12.565033970387523
8,6,5,BERT,Français,7.102648438669075
8,6,6,BERT,Français,7.507991714873213
8,6,8,BERT,Français,18.175454313600174
8,7,1,BERT,Français,2.885997983496807
8,7,2,BERT,Français,11.100603337566065
8,7,3,BERT,Français,6.996929938898846
8,7,4,BERT,Français,16.752510366520102
8,7,5,BERT,Français,5.947958054210679
8,7,6,BERT,Français,7.337285234685345
8,7,7,BERT,Français,11.845065415722788
8,7,8,BERT,Français,17.93033980069682
8,8,1,BERT,Français,3.1033736161986134
8,8,2,BERT,Français,11.8960285655724
8,8,3,BERT,Français,6.593353034679761
8,8,4,BERT,Français,12.775832238084531
8,8,5,BERT,Français,6.670083933682102
8,8,6,BERT,Français,7.684337265835772
8,8,8,BERT,Français,20.417141463277588
9,1,1,BERT,Français,6.561202691567442
9,1,2,BERT,Français,7.846388905313395
9,1,3,BERT,Français,3.840646772798937
9,1,4,BERT,Français,15.521901532649494
9,1,8,BERT,Français,14.248069244858483
9,2,1,BERT,Français,8.297424199029303
9,2,2,BERT,Français,8.03671891521093
9,2,3,BERT,Français,7.016338770506111
9,2,8,BERT,Français,15.591116246883633
9,3,1,BERT,Français,6.658889375904293
9,3,2,BERT,Français,9.728966197773717
9,3,3,BERT,Français,6.412566277161909
9,3,4,BERT,Français,15.618879035794222
9,3,8,BERT,Français,14.689044745386868
9,4,1,BERT,Français,6.207739225569298
9,4,2,BERT,Français,10.03885362863207
9,4,3,BERT,Français,3.164537344672894
9,4,8,BERT,Français,12.604421935704805
9,5,1,BERT,Français,7.25033512860767
9,5,2,BERT,Français,9.237299639394383
9,5,3,BERT,Français,3.762937559170548
9,5,4,BERT,Français,8.081460001239128
9,5,5,BERT,Français,7.367723285253874
9,5,6,BERT,Français,12.288946864942254
9,5,7,BERT,Français,8.689956152697285
9,5,8,BERT,Français,15.900900563329907
9,6,1,BERT,Français,7.066015047686234
9,6,2,BERT,Français,9.493657185175085
9,6,3,BERT,Français,4.4657963982074875
9,6,4,BERT,Français,14.38834803077675
9,6,5,BERT,Français,8.863981732227122
9,6,6,BERT,Français,13.844273509968335
9,6,8,BERT,Français,15.109258318696233
9,7,1,BERT,Français,9.370163048070065
9,7,2,BERT,Français,11.042021925450005
9,7,3,BERT,Français,2.7958702435724287
9,7,4,BERT,Français,9.970147982636396
9,7,5,BERT,Français,5.968539912191944
9,7,6,BERT,Français,12.137230613097522
9,7,7,BERT,Français,10.519987530869289
9,7,8,BERT,Français,13.784684303173998
9,8,1,BERT,Français,7.33365971494064
9,8,2,BERT,Français,10.549303725075307
9,8,3,BERT,Français,3.0972350849584362
9,8,4,BERT,Français,16.052150942833833
9,8,5,BERT,Français,6.059921235611267
9,8,6,BERT,Français,13.046379979865868
9,8,8,BERT,Français,16.0410831628775
10,1,1,BERT,Français,4.735855815779636
10,1,2,BERT,Français,10.055488187777469
10,1,3,BERT,Français,3.5679638361534605
10,1,4,BERT,Français,9.3208293078082
10,1,8,BERT,Français,11.163772774826638
10,2,1,BERT,Français,7.12963847900346
10,2,2,BERT,Français,10.685224409431068
10,2,3,BERT,Français,4.729715511121557
10,2,8,BERT,Français,10.011937033097663
10,3,1,BERT,Français,5.6519022798619
10,3,2,BERT,Français,13.687230440903177
10,3,3,BERT,Français,3.306730112567266
10,3,4,BERT,Français,9.487783623608708
10,3,8,BERT,Français,11.373170394376906
10,4,1,BERT,Français,6.741571122967316
10,4,2,BERT,Français,14.209704605786756
10,4,3,BERT,Français,4.639236620831496
10,4,8,BERT,Français,11.103304887868326
10,5,1,BERT,Français,5.284805581263393
10,5,2,BERT,Français,12.185620647201041
10,5,3,BERT,Français,5.337068297986083
10,5,4,BERT,Français,9.476775229158953
10,5,5,BERT,Français,4.943505495246216
10,5,6,BERT,Français,12.221601374733309
10,5,7,BERT,Français,11.713147717392069
10,5,8,BERT,Français,9.357364770657158
10,6,1,BERT,Français,4.517747309631697
10,6,2,BERT,Français,11.156934266257748
10,6,3,BERT,Français,5.662168250842089
10,6,4,BERT,Français,11.248689275194103
10,6,5,BERT,Français,5.277891243362645
10,6,6,BERT,Français,17.166380915369828
10,6,8,BERT,Français,11.035503303339038
10,7,1,BERT,Français,7.215433543541079
10,7,2,BERT,Français,16.384574997657207
10,7,3,BERT,Français,7.824205149347669
10,7,4,BERT,Français,8.332105813685684
10,7,5,BERT,Français,5.578925616136526
10,7,6,BERT,Français,12.172816259275361
10,7,7,BERT,Français,14.33696978017138
10,7,8,BERT,Français,9.264186495949234
10,8,1,BERT,Français,4.90309089604407
10,8,2,BERT,Français,13.912981387505985
10,8,3,BERT,Français,12.780834138923025
10,8,4,BERT,Français,9.21160903653006
10,8,5,BERT,Français,5.347706762244974
10,8,6,BERT,Français,13.90222583874885
10,8,8,BERT,Français,13.64029587522531
11,1,1,BERT,Français,9.637297652910997
11,1,2,BERT,Français,9.777622664077796
11,1,3,BERT,Français,1.568032419929521
11,1,4,BERT,Français,19.4525449451347
11,1,8,BERT,Français,16.05746625510388
11,2,1,BERT,Français,8.385788359811434
11,2,2,BERT,Français,10.659911398349957
11,2,3,BERT,Français,4.236945208772678
11,2,8,BERT,Français,16.951900986512875
11,3,1,BERT,Français,11.359263451304408
11,3,2,BERT,Français,12.488458814635075
11,3,3,BERT,Français,4.2143326235174685
11,3,4,BERT,Français,19.37796628335897
11,3,8,BERT,Français,15.105524045728774
11,4,1,BERT,Français,8.640435675575043
11,4,2,BERT,Français,10.716710250853929
11,4,3,BERT,Français,9.269087530114273
11,4,8,BERT,Français,17.084767050418208
11,5,1,BERT,Français,9.239746033242412
11,5,2,BERT,Français,12.685603872019296
11,5,3,BERT,Français,4.454013923858113
11,5,4,BERT,Français,13.93471092011189
11,5,5,BERT,Français,6.713027895992521
11,5,6,BERT,Français,7.0104798982249825
11,5,7,BERT,Français,12.83060984907712
11,5,8,BERT,Français,15.862963218848236
11,6,1,BERT,Français,12.26576380537454
11,6,2,BERT,Français,11.639247871155229
11,6,3,BERT,Français,3.293308176665799
11,6,4,BERT,Français,15.15642852867544
11,6,5,BERT,Français,5.337975912422544
11,6,6,BERT,Français,10.686679604483212
11,6,8,BERT,Français,16.319255682407114
11,7,1,BERT,Français,9.202608502128545
11,7,2,BERT,Français,13.52152351598381
11,7,3,BERT,Français,7.581838038037632
11,7,4,BERT,Français,13.678174685605851
11,7,5,BERT,Français,6.442763845627078
11,7,6,BERT,Français,6.993526671039891
11,7,7,BERT,Français,12.372864589343749
11,7,8,BERT,Français,15.951763094481846
11,8,1,BERT,Français,11.582851067703528
11,8,2,BERT,Français,14.377917227490553
11,8,3,BERT,Français,4.904016491593373
11,8,4,BERT,Français,16.600466767583608
11,8,5,BERT,Français,4.73579208932828
11,8,6,BERT,Français,12.153282772229698
11,8,8,BERT,Français,14.81448874277268
12,1,1,BERT,Français,11.887462339362646
12,1,2,BERT,Français,3.8133676510274297
12,1,3,BERT,Français,3.562251482898201
12,1,4,BERT,Français,8.51701594378689
12,1,8,BERT,Français,18.52754167970478
12,2,1,BERT,Français,13.306909983210618
12,2,2,BERT,Français,8.72078717403761
12,2,3,BERT,Français,5.455072935127318
12,2,8,BERT,Français,19.308863518035405
12,3,1,BERT,Français,12.521143130229348
12,3,2,BERT,Français,8.851707297934128
12,3,3,BERT,Français,5.6187555693833104
12,3,4,BERT,Français,8.749023760323336
12,3,8,BERT,Français,18.283531546147643
12,4,1,BERT,Français,15.185883553420867
12,4,2,BERT,Français,9.176929514835209
12,4,3,BERT,Français,6.463240198922327
12,4,8,BERT,Français,19.34370597051767
12,5,1,BERT,Français,12.190766482062271
12,5,2,BERT,Français,3.4063834281295544
12,5,3,BERT,Français,0.9843581490715234
12,5,4,BERT,Français,3.1917625364206965
12,5,5,BERT,Français,0.36041187492464627
12,5,6,BERT,Français,19.43527297475347
12,5,7,BERT,Français,1.5031734011256013
12,5,8,BERT,Français,21.711182635002675
12,6,1,BERT,Français,11.471166771452388
12,6,2,BERT,Français,4.66477976800844
12,6,3,BERT,Français,1.5486554279417692
12,6,4,BERT,Français,10.010839668673475
12,6,5,BERT,Français,4.431161439093663
12,6,6,BERT,Français,19.712533632200135
12,6,8,BERT,Français,17.795113384282637
12,7,1,BERT,Français,13.033147210051716
12,7,2,BERT,Français,7.537509459811917
12,7,3,BERT,Français,5.0250770383665255
12,7,4,BERT,Français,3.66997174036923
12,7,5,BERT,Français,0.7067166821268436
12,7,6,BERT,Français,19.336225954326512
12,7,7,BERT,Français,1.830580945567787
12,7,8,BERT,Français,14.469939018418879
12,8,1,BERT,Français,13.382573115737959
12,8,2,BERT,Français,9.097885670004427
12,8,3,BERT,Français,5.685095547611153
12,8,4,BERT,Français,10.250471788178649
12,8,5,BERT,Français,3.921302067274835
12,8,6,BERT,Français,18.519763253512703
12,8,8,BERT,Français,18.50941374122112
13,1,1,BERT,Français,2.9787532931634986
13,1,2,BERT,Français,8.050611227358239
13,1,3,BERT,Français,4.617086706738086
13,1,4,BERT,Français,16.612721646864948
13,1,8,BERT,Français,9.619998770838574
13,2,1,BERT,Français,4.354967983219977
13,2,2,BERT,Français,14.54050271675404
13,2,3,BERT,Français,8.275243443261367
13,2,8,BERT,Français,10.805273048563985
13,3,1,BERT,Français,3.0212395362278603
13,3,2,BERT,Français,13.171797645494784
13,3,3,BERT,Français,5.498614942690273
13,3,4,BERT,Français,17.467456561009925
13,3,8,BERT,Français,11.707789037204016
13,4,1,BERT,Français,4.612509170018101
13,4,2,BERT,Français,14.669128107266191
13,4,3,BERT,Français,15.806508779119822
13,4,8,BERT,Français,10.611887434278863
13,5,1,BERT,Français,3.589137998727704
13,5,2,BERT,Français,13.354345525130077
13,5,3,BERT,Français,3.8676457157316184
13,5,4,BERT,Français,11.668451013702494
13,5,5,BERT,Français,7.473377071113038
13,5,6,BERT,Français,9.825810633958946
13,5,7,BERT,Français,1.0156745540445726
13,5,8,BERT,Français,15.660083957288965
13,6,1,BERT,Français,4.111175757529053
13,6,2,BERT,Français,11.344853211116051
13,6,3,BERT,Français,3.1751069867838653
13,6,4,BERT,Français,17.090135566464223
13,6,5,BERT,Français,7.764401902972145
13,6,6,BERT,Français,17.87273406845746
13,6,8,BERT,Français,13.454577918225723
13,7,1,BERT,Français,3.9452494691035724
13,7,2,BERT,Français,12.46092806308827
13,7,3,BERT,Français,5.474296998808759
13,7,4,BERT,Français,12.638661230200439
13,7,5,BERT,Français,8.694780157184145
13,7,6,BERT,Français,11.288357075081942
13,7,7,BERT,Français,1.1783420997765803
13,7,8,BERT,Français,15.494822776150464
13,8,1,BERT,Français,6.93736453231914
13,8,2,BERT,Français,15.040598842066002
13,8,3,BERT,Français,4.485035464942677
13,8,4,BERT,Français,14.343557460338571
13,8,5,BERT,Français,9.387180423047948
13,8,6,BERT,Français,18.24075647955976
13,8,8,BERT,Français,13.38754630981072
14,1,1,BERT,Français,1.438821617976445
14,1,2,BERT,Français,0.9197759704867584
14,1,3,BERT,Français,4.009123141792893
14,1,4,BERT,Français,21.200322925858273
14,1,8,BERT,Français,11.062508179101803
14,2,1,BERT,Français,2.5065615599398945
14,2,2,BERT,Français,1.7341693740721085
14,2,3,BERT,Français,7.661746743525667
14,2,8,BERT,Français,9.99793545034333
14,3,1,BERT,Français,2.22908915050247
14,3,2,BERT,Français,3.2738153165552974
14,3,3,BERT,Français,5.973951440978318
14,3,4,BERT,Français,20.824287063646945
14,3,8,BERT,Français,11.078884746949857
14,4,1,BERT,Français,2.707087942945742
14,4,2,BERT,Français,3.3883975551718475
14,4,3,BERT,Français,9.230204722015069
14,4,8,BERT,Français,10.792543386133175
14,5,1,BERT,Français,1.5481487437139383
14,5,2,BERT,Français,0.7379575010481905
14,5,3,BERT,Français,1.2815462450602864
14,5,4,BERT,Français,14.117090944236764
14,5,5,BERT,Français,2.11394595872156
14,5,6,BERT,Français,11.518209681759782
14,5,7,BERT,Français,8.07516838167544
14,5,8,BERT,Français,9.062551103660338
14,6,1,BERT,Français,2.383118155619521
14,6,2,BERT,Français,0.9895780934325993
14,6,3,BERT,Français,3.0628166716324863
14,6,4,BERT,Français,11.942554884206054
14,6,5,BERT,Français,4.330672968887883
14,6,6,BERT,Français,14.421474242526848
14,6,8,BERT,Français,9.998452298683803
14,7,1,BERT,Français,1.7729794878498242
14,7,2,BERT,Français,4.538213454148451
