numero,variable,region,model,langue,surprisal
7,1,9,BERT,Français,9.622196113398056
7,1,10,BERT,Français,10.129845461465342
7,2,1,BERT,Français,3.7148065037970928
7,2,2,BERT,Français,6.010594758597088
7,2,3,BERT,Français,1.567439494743113
7,2,7,BERT,Français,12.40440286045105
7,2,8,BERT,Français,12.012368892511047
7,2,10,BERT,Français,10.006975944421715
7,3,1,BERT,Français,3.224502341761075
7,3,2,BERT,Français,9.491637225883874
7,3,3,BERT,Français,3.144052726969403
7,3,7,BERT,Français,7.784450411328472
7,3,8,BERT,Français,7.3688837957738444
7,3,9,BERT,Français,13.432848942749033
7,3,10,BERT,Français,9.560813475950177
7,4,1,BERT,Français,5.612493656226684
7,4,2,BERT,Français,8.018397270033255
7,4,3,BERT,Français,1.2942991738174985
7,4,7,BERT,Français,11.240643901857418
7,4,8,BERT,Français,12.846774713740992
7,4,10,BERT,Français,9.125630197665718
7,5,1,BERT,Français,4.074123798697243
7,5,2,BERT,Français,7.649682462372855
7,5,3,BERT,Français,4.193201327918339
7,5,4,BERT,Français,15.340945374374432
7,5,5,BERT,Français,7.486867711989251
7,5,6,BERT,Français,1.0789525941814884
7,5,7,BERT,Français,5.424880201154278
7,5,8,BERT,Français,6.154440942293477
7,5,9,BERT,Français,9.809419179570982
7,5,10,BERT,Français,10.24289173347401
7,6,1,BERT,Français,4.072195458897125
7,6,2,BERT,Français,7.250003455659102
7,6,3,BERT,Français,3.798591109677508
7,6,4,BERT,Français,12.553871061821374
7,6,5,BERT,Français,8.685543433430723
7,6,6,BERT,Français,0.9728838479619044
7,6,7,BERT,Français,10.150515293695374
7,6,8,BERT,Français,12.004900532109838
7,6,10,BERT,Français,9.938791658750802
7,7,1,BERT,Français,5.239771316238817
7,7,2,BERT,Français,8.470930648117072
7,7,3,BERT,Français,3.8221068062838377
7,7,4,BERT,Français,14.441903515476843
7,7,5,BERT,Français,11.283477539438346
7,7,6,BERT,Français,2.8818712901958876
7,7,7,BERT,Français,7.52391117684587
7,7,8,BERT,Français,6.176099571044992
7,7,9,BERT,Français,10.842299807935941
7,7,10,BERT,Français,10.49017438600641
7,8,1,BERT,Français,4.997298791109184
7,8,2,BERT,Français,8.038725278285355
7,8,3,BERT,Français,3.288798213070553
7,8,4,BERT,Français,12.760114537200504
7,8,5,BERT,Français,9.826262179368277
7,8,6,BERT,Français,2.566437480103322
7,8,7,BERT,Français,11.252860817635703
7,8,8,BERT,Français,11.036236409757377
7,8,10,BERT,Français,9.655268623655681
8,1,1,BERT,Français,9.450173507946266
8,1,2,BERT,Français,8.246095401318012
8,1,3,BERT,Français,0.6782895827766361
8,1,7,BERT,Français,1.903207326924682
8,1,8,BERT,Français,7.873904795572013
8,1,9,BERT,Français,10.102649269662402
8,1,10,BERT,Français,12.221640078785272
8,2,1,BERT,Français,8.689904548228323
8,2,2,BERT,Français,9.497881066236172
8,2,3,BERT,Français,0.20645552762121128
8,2,7,BERT,Français,2.4399170073682352
8,2,8,BERT,Français,13.490835833711232
8,2,10,BERT,Français,13.21102295082545
8,3,1,BERT,Français,9.969363674954833
8,3,2,BERT,Français,10.46641182946679
8,3,3,BERT,Français,1.8053121187261614
8,3,7,BERT,Français,2.6169029938112356
8,3,8,BERT,Français,11.417750495159963
8,3,9,BERT,Français,15.167735486538383
8,3,10,BERT,Français,15.582034331001907
8,4,1,BERT,Français,9.542618118878114
8,4,2,BERT,Français,9.375644273303033
8,4,3,BERT,Français,0.9921459878669101
8,4,7,BERT,Français,8.03906309477322
