numero,variable,region,model,langue,surprisal
3,ORCsgGap,3,BERT,Anglais,15.4823579788208
3,ORCsgGap,4,BERT,Anglais,1.6372720003128052
3,ORCsgGap,5,BERT,Anglais,8.131400108337402
3,ORCsgGap,6,BERT,Anglais,5.581794738769531
3,ORCsgGap,8,BERT,Anglais,6.700516223907471
3,ORCsgGap,9,BERT,Anglais,16.531370162963867
4,ORCplGap,1,BERT,Anglais,10.92846965789795
4,ORCplGap,2,BERT,Anglais,3.095797538757324
4,ORCplGap,3,BERT,Anglais,6.414161682128906
4,ORCplGap,4,BERT,Anglais,1.5174038410186768
4,ORCplGap,5,BERT,Anglais,6.987692356109619
4,ORCplGap,6,BERT,Anglais,19.015743255615234
4,ORCplGap,8,BERT,Anglais,7.893945693969727
4,ORCplGap,9,BERT,Anglais,23.061620712280273
4,ORCsgGap,1,BERT,Anglais,12.71364974975586
4,ORCsgGap,2,BERT,Anglais,3.724003553390503
4,ORCsgGap,3,BERT,Anglais,5.800848960876465
4,ORCsgGap,4,BERT,Anglais,1.7081812620162964
4,ORCsgGap,5,BERT,Anglais,6.358351230621338
4,ORCsgGap,6,BERT,Anglais,18.27994155883789
4,ORCsgGap,8,BERT,Anglais,7.26507043838501
4,ORCsgGap,9,BERT,Anglais,29.758604049682617
5,ORCplGap,1,BERT,Anglais,11.034597396850586
5,ORCplGap,2,BERT,Anglais,2.8324191570281982
5,ORCplGap,3,BERT,Anglais,15.032326698303223
5,ORCplGap,4,BERT,Anglais,2.9849700927734375
5,ORCplGap,5,BERT,Anglais,0.5765962600708008
5,ORCplGap,6,BERT,Anglais,7.2585225105285645
5,ORCplGap,8,BERT,Anglais,22.015413284301758
5,ORCplGap,9,BERT,Anglais,22.008316040039062
5,ORCsgGap,1,BERT,Anglais,11.302172660827637
5,ORCsgGap,2,BERT,Anglais,3.0362799167633057
5,ORCsgGap,3,BERT,Anglais,15.032326698303223
5,ORCsgGap,4,BERT,Anglais,2.5974111557006836
5,ORCsgGap,5,BERT,Anglais,0.9965932369232178
5,ORCsgGap,6,BERT,Anglais,6.996467113494873
5,ORCsgGap,8,BERT,Anglais,22.464893341064453
5,ORCsgGap,9,BERT,Anglais,21.87215232849121
6,ORCplGap,1,BERT,Anglais,9.961910247802734
6,ORCplGap,2,BERT,Anglais,12.321343421936035
6,ORCplGap,3,BERT,Anglais,15.793658256530762
