numero,variable,region,model,langue,surprisal
4,ORCsgGap,9,BERT,Français,13.77403594357861
5,ORCsgGap,1,BERT,Français,21.170221723524513
5,ORCsgGap,2,BERT,Français,12.036784190632082
5,ORCsgGap,3,BERT,Français,10.98405467251762
5,ORCsgGap,4,BERT,Français,9.108005814061672
5,ORCsgGap,5,BERT,Français,7.920433348396315
5,ORCsgGap,6,BERT,Français,8.406910746911256
5,ORCsgGap,8,BERT,Français,2.7084137516212548
5,ORCsgGap,9,BERT,Français,10.457953647620705
6,ORCsgGap,1,BERT,Français,18.808581529168183
6,ORCsgGap,2,BERT,Français,9.659064528340405
6,ORCsgGap,3,BERT,Français,11.2665503660414
6,ORCsgGap,4,BERT,Français,5.152530737149036
6,ORCsgGap,5,BERT,Français,10.699824538390045
6,ORCsgGap,6,BERT,Français,16.644354923542707
6,ORCsgGap,8,BERT,Français,7.609631063623877
6,ORCsgGap,9,BERT,Français,20.188591692073413
7,ORCplGap,1,BERT,Français,13.990633511134135
7,ORCplGap,2,BERT,Français,10.753269402863483
7,ORCplGap,3,BERT,Français,13.978628739262428
7,ORCplGap,4,BERT,Français,4.48699099709672
7,ORCplGap,5,BERT,Français,13.003871532038906
7,ORCplGap,6,BERT,Français,15.096375724685615
7,ORCplGap,8,BERT,Français,12.129619757963408
7,ORCplGap,9,BERT,Français,11.291742479921592
8,ORCplGap,1,BERT,Français,18.4377190230615
8,ORCplGap,2,BERT,Français,18.349024975761203
8,ORCplGap,3,BERT,Français,18.04093957465649
8,ORCplGap,4,BERT,Français,7.012312431254266
8,ORCplGap,5,BERT,Français,7.782663775356549
8,ORCplGap,6,BERT,Français,8.473439392229348
8,ORCplGap,8,BERT,Français,18.153429859751025
8,ORCplGap,9,BERT,Français,16.975787765090057
9,ORCplGap,1,BERT,Français,18.613752524785202
9,ORCplGap,2,BERT,Français,20.77365337227748
9,ORCplGap,3,BERT,Français,9.777272005835243
9,ORCplGap,4,BERT,Français,4.4938934249879186
9,ORCplGap,5,BERT,Français,8.265964386211985
9,ORCplGap,6,BERT,Français,12.14049014224589
9,ORCplGap,8,BERT,Français,11.948311773620162
9,ORCplGap,9,BERT,Français,20.613305856508067
10,ORCplGap,1,BERT,Français,19.74016135838889
10,ORCplGap,2,BERT,Français,10.249003784519779
10,ORCplGap,3,BERT,Français,12.74445414507242
10,ORCplGap,4,BERT,Français,8.330852713217576
10,ORCplGap,5,BERT,Français,14.05359930580763
10,ORCplGap,6,BERT,Français,16.252859895455693
10,ORCplGap,8,BERT,Français,18.618763888178478
10,ORCplGap,9,BERT,Français,13.726850377746864
11,ORCplGap,1,BERT,Français,17.414553621254417
11,ORCplGap,2,BERT,Français,11.374517888812383
11,ORCplGap,3,BERT,Français,11.798302910420448
11,ORCplGap,4,BERT,Français,23.422938883512206
11,ORCplGap,5,BERT,Français,10.024922523231423
11,ORCplGap,6,BERT,Français,16.623695331308802
11,ORCplGap,8,BERT,Français,8.912116368458209
11,ORCplGap,9,BERT,Français,12.783523067956905
12,ORCplGap,1,BERT,Français,15.795020576576787
12,ORCplGap,2,BERT,Français,9.843475249441195
12,ORCplGap,3,BERT,Français,16.429753294584927
12,ORCplGap,4,BERT,Français,11.626120338660966
12,ORCplGap,5,BERT,Français,12.653871136612242
12,ORCplGap,6,BERT,Français,17.270512434290467
12,ORCplGap,8,BERT,Français,7.923384497618775
12,ORCplGap,9,BERT,Français,14.563790065325007
13,ORCsgNoGap,1,BERT,Français,20.069071498060342
13,ORCsgNoGap,2,BERT,Français,9.605878183072708
13,ORCsgNoGap,3,BERT,Français,7.279302123005249
13,ORCsgNoGap,4,BERT,Français,7.341621026085962
13,ORCsgNoGap,5,BERT,Français,4.985782313328342
13,ORCsgNoGap,6,BERT,Français,11.748055356012099
13,ORCsgNoGap,7,BERT,Français,7.093891655937599
13,ORCsgNoGap,8,BERT,Français,14.740597505324802
13,ORCsgNoGap,9,BERT,Français,13.500279755039713
14,ORCsgNoGap,1,BERT,Français,17.030012808705948
14,ORCsgNoGap,2,BERT,Français,12.65413458471314
14,ORCsgNoGap,3,BERT,Français,7.356420439881802
14,ORCsgNoGap,4,BERT,Français,4.936979407295888
14,ORCsgNoGap,5,BERT,Français,12.750704081417386
14,ORCsgNoGap,6,BERT,Français,13.364355712813017
14,ORCsgNoGap,7,BERT,Français,10.079411714044628
14,ORCsgNoGap,8,BERT,Français,15.446836424672915
14,ORCsgNoGap,9,BERT,Français,14.506109011614226
15,ORCsgNoGap,1,BERT,Français,16.31135291037285
15,ORCsgNoGap,2,BERT,Français,12.212586109728994
15,ORCsgNoGap,3,BERT,Français,17.719647623123006
15,ORCsgNoGap,4,BERT,Français,8.074565446830148
15,ORCsgNoGap,5,BERT,Français,15.875930922528243
15,ORCsgNoGap,6,BERT,Français,17.327320658641717
15,ORCsgNoGap,7,BERT,Français,9.172457743814642
15,ORCsgNoGap,8,BERT,Français,15.01353156617999
15,ORCsgNoGap,9,BERT,Français,16.018449615023574
16,ORCsgNoGap,1,BERT,Français,16.00724106892717
16,ORCsgNoGap,2,BERT,Français,10.939910357883411
16,ORCsgNoGap,3,BERT,Français,16.098766465122047
16,ORCsgNoGap,4,BERT,Français,8.511029305803516
16,ORCsgNoGap,5,BERT,Français,19.34053057512178
16,ORCsgNoGap,6,BERT,Français,17.146955205409107
16,ORCsgNoGap,7,BERT,Français,9.391686513409644
16,ORCsgNoGap,8,BERT,Français,18.465220166850536
16,ORCsgNoGap,9,BERT,Français,12.429980456258642
17,ORCsgNoGap,1,BERT,Français,21.026580531056464
17,ORCsgNoGap,2,BERT,Français,15.36386208775216
17,ORCsgNoGap,3,BERT,Français,6.770106263648323
17,ORCsgNoGap,4,BERT,Français,7.658260631662301
17,ORCsgNoGap,5,BERT,Français,13.639230058183166
17,ORCsgNoGap,6,BERT,Français,16.924952948384014
17,ORCsgNoGap,7,BERT,Français,11.77947037010453
17,ORCsgNoGap,8,BERT,Français,14.971756666943715
17,ORCsgNoGap,9,BERT,Français,11.582329142413533
18,ORCsgNoGap,1,BERT,Français,16.32012284803522
18,ORCsgNoGap,2,BERT,Français,10.926476852592359
18,ORCsgNoGap,3,BERT,Français,12.71870679804565
18,ORCsgNoGap,4,BERT,Français,10.920533771344939
18,ORCsgNoGap,5,BERT,Français,11.425871940690637
18,ORCsgNoGap,6,BERT,Français,15.703538419539223
18,ORCsgNoGap,7,BERT,Français,5.7845665378155005
18,ORCsgNoGap,8,BERT,Français,19.588616768680925
18,ORCsgNoGap,9,BERT,Français,14.344783208656917
19,ORCplNoGap,1,BERT,Français,19.04955463215414
19,ORCplNoGap,2,BERT,Français,11.371198723225836
19,ORCplNoGap,3,BERT,Français,19.022268078630916
19,ORCplNoGap,4,BERT,Français,7.857681625892997
19,ORCplNoGap,5,BERT,Français,8.525431914774167
19,ORCplNoGap,6,BERT,Français,13.927431644029692
19,ORCplNoGap,7,BERT,Français,13.550180704377071
19,ORCplNoGap,8,BERT,Français,9.331073152298918
19,ORCplNoGap,9,BERT,Français,14.184206001654442
20,ORCplNoGap,1,BERT,Français,18.060831618607583
20,ORCplNoGap,2,BERT,Français,11.419629398072894
20,ORCplNoGap,3,BERT,Français,14.949066952767966
20,ORCplNoGap,4,BERT,Français,7.365167573083979
20,ORCplNoGap,5,BERT,Français,20.480197603675652
20,ORCplNoGap,6,BERT,Français,13.86382304092289
20,ORCplNoGap,7,BERT,Français,15.230026902788453
20,ORCplNoGap,8,BERT,Français,15.932848296776353
20,ORCplNoGap,9,BERT,Français,19.32016267719337
21,ORCplNoGap,1,BERT,Français,16.8431103760285
21,ORCplNoGap,2,BERT,Français,10.540535861373424
21,ORCplNoGap,3,BERT,Français,8.050888413458805
21,ORCplNoGap,4,BERT,Français,10.90738801217966
21,ORCplNoGap,5,BERT,Français,10.176315465976044
21,ORCplNoGap,6,BERT,Français,16.855279373177673
21,ORCplNoGap,7,BERT,Français,15.946580172081983
21,ORCplNoGap,8,BERT,Français,21.830346680288642
21,ORCplNoGap,9,BERT,Français,15.70764129183552
22,ORCplNoGap,1,BERT,Français,16.37694304860123
22,ORCplNoGap,2,BERT,Français,12.028863539136152
22,ORCplNoGap,3,BERT,Français,14.770150112428514
22,ORCplNoGap,4,BERT,Français,6.091593543368866
22,ORCplNoGap,5,BERT,Français,11.355445151999028
22,ORCplNoGap,6,BERT,Français,19.734397256963753
22,ORCplNoGap,7,BERT,Français,12.781118425920663
22,ORCplNoGap,8,BERT,Français,14.747590094370228
22,ORCplNoGap,9,BERT,Français,16.064347446673583
23,ORCplNoGap,1,BERT,Français,17.496896349096694
23,ORCplNoGap,2,BERT,Français,20.21850971064825
23,ORCplNoGap,3,BERT,Français,13.135657405380305
23,ORCplNoGap,4,BERT,Français,6.509330752196167
23,ORCplNoGap,5,BERT,Français,17.05545244297815
23,ORCplNoGap,6,BERT,Français,14.596661546083878
23,ORCplNoGap,7,BERT,Français,9.930563508509515
23,ORCplNoGap,8,BERT,Français,16.969090942922016
23,ORCplNoGap,9,BERT,Français,15.733079095740418
24,ORCplNoGap,1,BERT,Français,16.08803919498171
24,ORCplNoGap,2,BERT,Français,12.235440482009997
24,ORCplNoGap,3,BERT,Français,24.754302815152315
24,ORCplNoGap,4,BERT,Français,8.928933776181138
24,ORCplNoGap,5,BERT,Français,13.832048415359528
24,ORCplNoGap,6,BERT,Français,12.008057834147376
24,ORCplNoGap,7,BERT,Français,11.374000492868907
24,ORCplNoGap,8,BERT,Français,20.612762673226857
24,ORCplNoGap,9,BERT,Français,15.076152529929919
1,ORCplNoGap,1,BERT,Français,15.797189539579833
1,ORCplNoGap,2,BERT,Français,14.497122075451228
1,ORCplNoGap,3,BERT,Français,9.6245834662052
1,ORCplNoGap,4,BERT,Français,8.909546709970776
