numero,variable,region,model,langue,surprisal
6,CMPpl,2,BERT,Français,10.952934182129193
6,CMPpl,3,BERT,Français,14.058074796802147
6,CMPpl,4,BERT,Français,5.717749191029837
6,CMPpl,5,BERT,Français,11.28666897291623
6,CMPpl,6,BERT,Français,14.489012301658748
6,CMPpl,7,BERT,Français,8.797567791971947
6,CMPpl,8,BERT,Français,14.134580005317952
7,CMPsg,1,BERT,Français,14.433250633392827
7,CMPsg,2,BERT,Français,9.293867946840129
7,CMPsg,3,BERT,Français,14.288867126804158
7,CMPsg,4,BERT,Français,4.92507507581028
7,CMPsg,5,BERT,Français,13.896630382698605
7,CMPsg,6,BERT,Français,9.196009440460871
7,CMPsg,7,BERT,Français,10.72872292571026
7,CMPsg,8,BERT,Français,10.27992706006107
8,CMPsg,1,BERT,Français,17.98045253636579
8,CMPsg,2,BERT,Français,9.794934339397646
8,CMPsg,3,BERT,Français,10.943329378279307
8,CMPsg,4,BERT,Français,5.431059296306684
8,CMPsg,5,BERT,Français,11.705625489933073
8,CMPsg,6,BERT,Français,11.721706100026624
8,CMPsg,7,BERT,Français,21.50100390042634
8,CMPsg,8,BERT,Français,19.104162933401145
9,CMPsg,1,BERT,Français,16.290087423957264
9,CMPsg,2,BERT,Français,11.438669397394465
9,CMPsg,3,BERT,Français,10.536092151514652
9,CMPsg,4,BERT,Français,5.048051822228605
9,CMPsg,5,BERT,Français,6.811039212757789
9,CMPsg,6,BERT,Français,10.625333790267915
9,CMPsg,7,BERT,Français,10.982903777016581
9,CMPsg,8,BERT,Français,15.53211774956663
10,CMPsg,1,BERT,Français,14.87296382275774
10,CMPsg,2,BERT,Français,11.926668577631554
10,CMPsg,3,BERT,Français,10.312234021933865
10,CMPsg,4,BERT,Français,1.7910975302460055
10,CMPsg,5,BERT,Français,9.531706590042603
10,CMPsg,6,BERT,Français,10.473532640153012
10,CMPsg,7,BERT,Français,21.59952220826991
10,CMPsg,8,BERT,Français,13.357429547419038
11,CMPsg,1,BERT,Français,18.200390309172736
11,CMPsg,2,BERT,Français,7.185979612211427
11,CMPsg,3,BERT,Français,12.781973101789047
11,CMPsg,4,BERT,Français,3.1019331309791207
11,CMPsg,5,BERT,Français,4.438143625651325
11,CMPsg,6,BERT,Français,6.637142642646577
11,CMPsg,7,BERT,Français,10.664457805927317
11,CMPsg,8,BERT,Français,16.56534632313189
12,CMPsg,1,BERT,Français,14.310131985024247
12,CMPsg,2,BERT,Français,8.156370355300874
12,CMPsg,3,BERT,Français,8.2479974529587
12,CMPsg,4,BERT,Français,0.7097271378243085
12,CMPsg,5,BERT,Français,6.338616356105048
12,CMPsg,6,BERT,Français,13.270677990244915
12,CMPsg,7,BERT,Français,3.88292354270963
12,CMPsg,8,BERT,Français,14.852307670604688
13,ORCpl,1,BERT,Français,18.896930104434666
13,ORCpl,2,BERT,Français,11.846430496530699
13,ORCpl,3,BERT,Français,5.904304071514618
13,ORCpl,4,BERT,Français,9.709363492853553
13,ORCpl,5,BERT,Français,7.438283323341797
13,ORCpl,6,BERT,Français,14.111172228096018
13,ORCpl,7,BERT,Français,9.602688468754565
13,ORCpl,8,BERT,Français,10.85292118419404
14,ORCpl,1,BERT,Français,17.418281641152607
14,ORCpl,2,BERT,Français,11.00037092826679
14,ORCpl,3,BERT,Français,4.826359610975408
14,ORCpl,4,BERT,Français,12.510344940926075
14,ORCpl,5,BERT,Français,13.948331021629402
14,ORCpl,6,BERT,Français,12.952044880669593
14,ORCpl,7,BERT,Français,11.850592273673145
14,ORCpl,8,BERT,Français,14.051421023875449
15,ORCpl,1,BERT,Français,16.93599195490556
15,ORCpl,2,BERT,Français,13.238951925939325
15,ORCpl,3,BERT,Français,14.506670290403383
15,ORCpl,4,BERT,Français,7.32272209926722
15,ORCpl,5,BERT,Français,12.317959662270365
15,ORCpl,6,BERT,Français,13.27974780790033
15,ORCpl,7,BERT,Français,14.141854480231013
15,ORCpl,8,BERT,Français,16.957710564890263
16,ORCpl,1,BERT,Français,17.142903053008347
16,ORCpl,2,BERT,Français,12.369368922696546
16,ORCpl,3,BERT,Français,17.55031934283658
16,ORCpl,4,BERT,Français,6.69094101422783
16,ORCpl,5,BERT,Français,19.434699622357577
16,ORCpl,6,BERT,Français,16.504387449960895
16,ORCpl,7,BERT,Français,14.825938521908501
16,ORCpl,8,BERT,Français,13.422215768124351
17,ORCpl,1,BERT,Français,19.032210421559828
17,ORCpl,2,BERT,Français,12.448333977295048
17,ORCpl,3,BERT,Français,10.672896129919113
17,ORCpl,4,BERT,Français,5.38143940639694
17,ORCpl,5,BERT,Français,7.688915264648585
17,ORCpl,6,BERT,Français,13.378844654497783
17,ORCpl,7,BERT,Français,5.768079968672559
17,ORCpl,8,BERT,Français,17.39883484511888
18,ORCpl,1,BERT,Français,14.998690087056339
18,ORCpl,2,BERT,Français,10.266703260499959
18,ORCpl,3,BERT,Français,20.058606574674666
18,ORCpl,4,BERT,Français,8.5296094738878
18,ORCpl,5,BERT,Français,11.835441040381836
18,ORCpl,6,BERT,Français,14.384966050624245
18,ORCpl,7,BERT,Français,17.541999861881347
18,ORCpl,8,BERT,Français,15.101257380761686
19,ORCsg,1,BERT,Français,20.53060957780394
19,ORCsg,2,BERT,Français,15.260418274614821
19,ORCsg,3,BERT,Français,17.062063562993703
19,ORCsg,4,BERT,Français,5.341175313179267
19,ORCsg,5,BERT,Français,7.484863968972942
19,ORCsg,6,BERT,Français,12.158481719987245
19,ORCsg,7,BERT,Français,6.989865997788514
19,ORCsg,8,BERT,Français,10.765937921427803
20,ORCsg,1,BERT,Français,16.33631323898699
20,ORCsg,2,BERT,Français,10.806511787054673
20,ORCsg,3,BERT,Français,11.145142171981416
20,ORCsg,4,BERT,Français,4.54631716112368
20,ORCsg,5,BERT,Français,16.821038117011934
20,ORCsg,6,BERT,Français,7.763459471788422
20,ORCsg,7,BERT,Français,10.83582024819454
20,ORCsg,8,BERT,Français,15.621888543261607
21,ORCsg,1,BERT,Français,17.273798994364046
21,ORCsg,2,BERT,Français,11.520255747756813
21,ORCsg,3,BERT,Français,8.148981886827542
21,ORCsg,4,BERT,Français,12.735301561492413
21,ORCsg,5,BERT,Français,7.134697442417821
21,ORCsg,6,BERT,Français,14.76555763743541
21,ORCsg,7,BERT,Français,17.181304905757887
21,ORCsg,8,BERT,Français,14.802471172516945
22,ORCsg,1,BERT,Français,14.524227117912337
22,ORCsg,2,BERT,Français,10.071977963270852
22,ORCsg,3,BERT,Français,11.560631083123422
