numero,variable,region,model,langue,surprisal
4,CMPsg,2,BERT,Italien,9.383885383605957
4,CMPsg,3,BERT,Italien,2.6235318183898926
4,CMPsg,4,BERT,Italien,0.05584505945444107
4,CMPsg,5,BERT,Italien,6.120058059692383
4,CMPsg,6,BERT,Italien,22.485183715820312
4,CMPsg,7,BERT,Italien,12.123348236083984
4,CMPsg,8,BERT,Italien,0.14533750712871552
4,CMPpl,1,BERT,Italien,13.970853805541992
4,CMPpl,2,BERT,Italien,8.243945121765137
4,CMPpl,3,BERT,Italien,1.8960120677947998
4,CMPpl,4,BERT,Italien,0.05776606500148773
4,CMPpl,5,BERT,Italien,6.0410075187683105
4,CMPpl,6,BERT,Italien,22.60585594177246
4,CMPpl,7,BERT,Italien,12.423129081726074
4,CMPpl,8,BERT,Italien,0.14493374526500702
4,ORCsg,1,BERT,Italien,12.194031715393066
4,ORCsg,2,BERT,Italien,19.771007537841797
4,ORCsg,3,BERT,Italien,2.0144524574279785
4,ORCsg,4,BERT,Italien,1.2592785358428955
4,ORCsg,5,BERT,Italien,8.698712348937988
4,ORCsg,6,BERT,Italien,9.260543823242188
4,ORCsg,7,BERT,Italien,10.816449165344238
4,ORCsg,8,BERT,Italien,0.22235658764839172
4,ORCpl,1,BERT,Italien,12.22028636932373
4,ORCpl,2,BERT,Italien,20.626466751098633
4,ORCpl,3,BERT,Italien,2.8655996322631836
4,ORCpl,4,BERT,Italien,2.3199989795684814
4,ORCpl,5,BERT,Italien,7.47706413269043
4,ORCpl,6,BERT,Italien,9.548186302185059
4,ORCpl,7,BERT,Italien,10.353845596313477
4,ORCpl,8,BERT,Italien,0.2233627587556839
5,CMPsg,1,BERT,Italien,9.564329147338867
5,CMPsg,2,BERT,Italien,1.0666111707687378
5,CMPsg,3,BERT,Italien,3.8826498985290527
5,CMPsg,4,BERT,Italien,0.02657107077538967
5,CMPsg,5,BERT,Italien,3.4333274364471436
5,CMPsg,6,BERT,Italien,14.862737655639648
5,CMPsg,7,BERT,Italien,19.61018943786621
5,CMPsg,8,BERT,Italien,0.08473367244005203
5,CMPpl,1,BERT,Italien,10.597476959228516
5,CMPpl,2,BERT,Italien,1.3796637058258057
5,CMPpl,3,BERT,Italien,4.651072978973389
5,CMPpl,4,BERT,Italien,0.030232323333621025
5,CMPpl,5,BERT,Italien,3.241002082824707
5,CMPpl,6,BERT,Italien,14.702043533325195
5,CMPpl,7,BERT,Italien,20.2515811920166
5,CMPpl,8,BERT,Italien,0.10031458735466003
5,ORCsg,1,BERT,Italien,8.578896522521973
5,ORCsg,2,BERT,Italien,20.577350616455078
5,ORCsg,3,BERT,Italien,2.861598253250122
5,ORCsg,4,BERT,Italien,0.2939295172691345
5,ORCsg,5,BERT,Italien,6.289589881896973
5,ORCsg,6,BERT,Italien,8.463424682617188
5,ORCsg,7,BERT,Italien,23.37948989868164
5,ORCsg,8,BERT,Italien,0.08569452911615372
5,ORCpl,1,BERT,Italien,8.82186508178711
5,ORCpl,2,BERT,Italien,20.88507843017578
5,ORCpl,3,BERT,Italien,3.217529535293579
5,ORCpl,4,BERT,Italien,0.7072440385818481
5,ORCpl,5,BERT,Italien,6.6796064376831055
5,ORCpl,6,BERT,Italien,8.691987037658691
5,ORCpl,7,BERT,Italien,24.541955947875977
5,ORCpl,8,BERT,Italien,0.09236424416303635
6,CMPsg,1,BERT,Italien,12.570086479187012
6,CMPsg,2,BERT,Italien,4.764061450958252
6,CMPsg,3,BERT,Italien,8.418869018554688
6,CMPsg,4,BERT,Italien,0.016975710168480873
6,CMPsg,5,BERT,Italien,2.8995513916015625
6,CMPsg,6,BERT,Italien,12.452705383300781
6,CMPsg,7,BERT,Italien,17.071046829223633
6,CMPsg,8,BERT,Italien,0.03486597165465355
6,CMPpl,1,BERT,Italien,12.467711448669434
6,CMPpl,2,BERT,Italien,5.473195552825928
6,CMPpl,3,BERT,Italien,6.263175964355469
6,CMPpl,4,BERT,Italien,0.020793847739696503
6,CMPpl,5,BERT,Italien,2.3788604736328125
6,CMPpl,6,BERT,Italien,12.440698623657227
6,CMPpl,7,BERT,Italien,17.151817321777344
6,CMPpl,8,BERT,Italien,0.03525152802467346
6,ORCsg,1,BERT,Italien,12.165818214416504
